city,date,pm25_daily_avg,is_exceedance
Lucknow,2016-01-03,135.817,1
Lucknow,2016-01-04,137.979,1
Lucknow,2016-01-05,137.015,1
Lucknow,2016-01-06,173.327,1
Lucknow,2016-01-07,149.682,1
Lucknow,2016-01-08,155.566,1
Lucknow,2016-01-09,119.029,1
Lucknow,2016-01-10,120.448,1
Lucknow,2016-01-11,192.61,1
Lucknow,2016-01-12,237.836,1
Lucknow,2016-01-13,250.726,1
Lucknow,2016-01-14,250.673,1
Lucknow,2016-01-15,169.86,1
Lucknow,2016-01-16,174.763,1
Lucknow,2016-01-17,168.213,1
Lucknow,2016-01-18,232.462,1
Lucknow,2016-01-19,273.854,1
Lucknow,2016-01-20,139.704,1
Lucknow,2016-01-21,166.384,1
Lucknow,2016-01-22,255.631,1
Lucknow,2016-01-23,253.713,1
Lucknow,2016-01-24,241.897,1
Lucknow,2016-01-25,238.805,1
Lucknow,2016-01-26,248.758,1
Lucknow,2016-01-27,212.944,1
Lucknow,2016-01-29,259.109,1
Lucknow,2016-01-30,277.657,1
Lucknow,2016-01-31,210.938,1
Lucknow,2016-02-01,151.383,1
Lucknow,2016-02-03,130.878,1
Lucknow,2016-02-04,115.548,1
Lucknow,2016-02-05,178.055,1
Lucknow,2016-02-06,253.19,1
Lucknow,2016-02-07,255.808,1
Lucknow,2016-02-08,290.471,1
Lucknow,2016-02-09,206.495,1
Lucknow,2016-02-10,206.946,1
Lucknow,2016-02-11,209.99,1
Lucknow,2016-02-12,168.233,1
Lucknow,2016-02-13,147.077,1
Lucknow,2016-02-14,162.704,1
Lucknow,2016-02-15,171.76,1
Lucknow,2016-02-16,186.0,1
Lucknow,2016-02-18,112.332,1
Lucknow,2016-02-19,105.525,1
Lucknow,2016-02-20,109.396,1
Lucknow,2016-02-21,86.472,1
Lucknow,2016-02-22,72.619,1
Lucknow,2016-02-23,94.93,1
Lucknow,2016-02-24,147.593,1
Lucknow,2016-02-25,151.154,1
Lucknow,2016-02-26,161.138,1
Lucknow,2016-02-27,152.137,1
Lucknow,2016-02-28,155.597,1
Lucknow,2016-03-01,132.241,1
Lucknow,2016-03-03,180.272,1
Lucknow,2016-03-04,164.726,1
Lucknow,2016-03-05,182.816,1
Lucknow,2016-03-06,122.082,1
Lucknow,2016-03-07,141.319,1
Lucknow,2016-03-08,79.227,1
Lucknow,2016-03-09,106.538,1
Lucknow,2016-03-10,87.265,1
Lucknow,2016-03-11,110.242,1
Lucknow,2016-03-12,85.742,1
Lucknow,2016-03-13,59.849,0
Lucknow,2016-03-14,58.328,0
Lucknow,2016-03-15,79.82,1
Lucknow,2016-03-16,76.062,1
Lucknow,2016-03-17,67.434,1
Lucknow,2016-03-18,65.139,1
Lucknow,2016-03-19,89.052,1
Lucknow,2016-03-20,86.685,1
Lucknow,2016-03-21,91.672,1
Lucknow,2016-03-22,79.278,1
Lucknow,2016-03-23,84.62,1
Lucknow,2016-03-24,97.745,1
Lucknow,2016-03-25,73.088,1
Lucknow,2016-03-26,85.557,1
Lucknow,2016-03-27,64.822,1
Lucknow,2016-03-28,75.888,1
Lucknow,2016-03-29,67.0,1
Lucknow,2016-03-30,76.985,1
Lucknow,2016-03-31,72.235,1
Lucknow,2016-04-01,83.705,1
Lucknow,2016-04-02,79.486,1
Lucknow,2016-04-03,75.747,1
Lucknow,2016-04-04,99.672,1
Lucknow,2016-04-05,117.042,1
Lucknow,2016-04-06,99.186,1
Lucknow,2016-04-07,82.811,1
Lucknow,2016-04-08,101.325,1
Lucknow,2016-04-09,103.587,1
Lucknow,2016-04-10,111.197,1
Lucknow,2016-04-11,119.161,1
Lucknow,2016-04-12,112.531,1
Lucknow,2016-04-13,110.042,1
Lucknow,2016-04-14,119.509,1
Lucknow,2016-04-15,109.972,1
Lucknow,2016-04-16,139.581,1
Lucknow,2016-04-17,145.959,1
Lucknow,2016-04-18,138.169,1
Lucknow,2016-04-19,105.973,1
Lucknow,2016-04-20,90.358,1
Lucknow,2016-04-21,86.788,1
Lucknow,2016-04-22,98.823,1
Lucknow,2016-04-23,108.685,1
Lucknow,2016-04-24,73.518,1
Lucknow,2016-04-25,78.866,1
Lucknow,2016-04-26,99.922,1
Lucknow,2016-04-27,86.405,1
Lucknow,2016-04-28,98.31,1
Lucknow,2016-04-29,95.003,1
Lucknow,2016-04-30,126.963,1
Lucknow,2016-05-01,101.386,1
Lucknow,2016-05-02,99.738,1
Lucknow,2016-05-03,94.697,1
Lucknow,2016-05-04,86.62,1
Lucknow,2016-05-05,70.066,1
Lucknow,2016-05-06,77.906,1
Lucknow,2016-05-07,102.444,1
Lucknow,2016-05-08,82.362,1
Lucknow,2016-05-27,118.845,1
Lucknow,2016-05-28,163.593,1
Lucknow,2016-05-29,46.746,0
Lucknow,2016-05-30,55.202,0
Lucknow,2016-05-31,77.288,1
Lucknow,2016-06-01,142.924,1
Lucknow,2016-06-02,142.273,1
Lucknow,2016-06-05,45.283,0
Lucknow,2016-06-06,121.081,1
Lucknow,2016-06-10,56.172,0
Lucknow,2016-06-11,70.137,1
Lucknow,2016-06-12,94.7,1
Lucknow,2016-06-13,64.003,1
Lucknow,2016-06-14,84.018,1
Lucknow,2016-06-15,62.831,1
Lucknow,2016-06-16,58.63,0
Lucknow,2016-06-17,63.49,1
Lucknow,2016-06-18,94.361,1
Lucknow,2016-06-19,246.563,1
Lucknow,2016-06-20,59.342,0
Lucknow,2016-06-21,139.719,1
Lucknow,2016-06-22,34.3,0
Lucknow,2016-06-23,36.981,0
Lucknow,2016-06-24,25.904,0
Lucknow,2016-06-28,180.932,1
Lucknow,2016-06-29,45.453,0
Lucknow,2016-06-30,89.004,1
Lucknow,2016-07-01,53.64,0
Lucknow,2016-07-02,49.409,0
Lucknow,2016-07-03,69.189,1
Lucknow,2016-07-05,46.595,0
Lucknow,2016-07-06,76.9,1
Lucknow,2016-07-07,61.415,1
Lucknow,2016-07-08,71.743,1
Lucknow,2016-07-09,54.505,0
Lucknow,2016-07-10,66.783,1
Lucknow,2016-07-11,71.218,1
Lucknow,2016-07-12,88.489,1
Lucknow,2016-07-13,76.727,1
Lucknow,2016-07-14,82.948,1
Lucknow,2016-07-15,67.305,1
Lucknow,2016-07-16,80.774,1
Lucknow,2016-07-17,54.242,0
Lucknow,2016-07-18,28.602,0
Lucknow,2016-07-19,30.724,0
Lucknow,2016-07-20,35.346,0
Lucknow,2016-07-25,36.673,0
Lucknow,2016-07-28,16.975,0
Lucknow,2016-07-29,36.234,0
Lucknow,2016-07-30,17.703,0
Lucknow,2016-08-02,99.973,1
Lucknow,2016-08-03,19.604,0
Lucknow,2016-08-04,22.836,0
Lucknow,2016-08-05,38.889,0
Lucknow,2016-08-12,42.064,0
Lucknow,2016-08-13,37.796,0
Lucknow,2016-08-14,44.966,0
Lucknow,2016-08-15,30.919,0
Lucknow,2016-08-16,105.77,1
Lucknow,2016-08-17,16.793,0
Lucknow,2016-08-18,16.3,0
Lucknow,2016-08-19,18.262,0
Lucknow,2016-08-20,21.685,0
Lucknow,2016-08-21,21.638,0
Lucknow,2016-08-22,22.46,0
Lucknow,2016-08-23,20.589,0
Lucknow,2016-08-24,29.375,0
Lucknow,2016-08-25,60.747,1
Lucknow,2016-08-26,43.914,0
Lucknow,2016-08-27,32.564,0
Lucknow,2016-08-28,40.905,0
Lucknow,2016-08-29,59.702,0
Lucknow,2016-08-30,46.779,0
Lucknow,2016-08-31,22.249,0
Lucknow,2016-09-01,30.057,0
Lucknow,2016-09-02,39.09,0
Lucknow,2016-09-03,52.59,0
Lucknow,2016-09-04,41.437,0
Lucknow,2016-09-05,35.938,0
Lucknow,2016-09-06,38.708,0
Lucknow,2016-09-07,45.475,0
Lucknow,2016-09-08,63.592,1
Lucknow,2016-09-09,67.747,1
Lucknow,2016-09-10,54.841,0
Lucknow,2016-09-11,50.958,0
Lucknow,2016-09-12,51.271,0
Lucknow,2016-09-13,28.891,0
Lucknow,2016-09-14,21.044,0
Lucknow,2016-09-15,25.223,0
Lucknow,2016-09-16,45.143,0
Lucknow,2016-09-17,23.791,0
Lucknow,2016-09-18,36.246,0
Lucknow,2016-09-19,55.185,0
Lucknow,2016-09-20,236.322,1
Lucknow,2016-09-21,36.621,0
Lucknow,2016-09-22,17.389,0
Lucknow,2016-09-23,28.399,0
Lucknow,2016-09-24,17.35,0
Lucknow,2016-09-25,11.386,0
Lucknow,2016-09-26,16.438,0
Lucknow,2016-09-27,29.349,0
Lucknow,2016-09-28,36.115,0
Lucknow,2016-09-29,26.855,0
Lucknow,2016-09-30,37.277,0
Lucknow,2016-10-01,60.082,1
Lucknow,2016-10-02,59.633,0
Lucknow,2016-10-03,55.528,0
Lucknow,2016-10-04,54.685,0
Lucknow,2016-10-05,63.435,1
Lucknow,2016-10-06,32.21,0
Lucknow,2016-10-07,60.849,1
Lucknow,2016-10-08,81.429,1
Lucknow,2016-10-09,47.151,0
Lucknow,2016-10-10,89.924,1
Lucknow,2016-10-11,111.368,1
Lucknow,2016-10-12,125.863,1
Lucknow,2016-10-13,108.064,1
Lucknow,2016-10-14,113.769,1
Lucknow,2016-10-15,141.572,1
Lucknow,2016-10-16,172.845,1
Lucknow,2016-10-17,175.183,1
Lucknow,2016-10-18,147.37,1
Lucknow,2016-10-19,134.614,1
Lucknow,2016-10-20,142.646,1
Lucknow,2016-10-21,126.141,1
Lucknow,2016-10-22,85.037,1
Lucknow,2016-10-23,123.78,1
Lucknow,2016-10-24,141.155,1
Lucknow,2016-10-25,130.701,1
Lucknow,2016-10-26,120.817,1
Lucknow,2016-10-27,139.803,1
Lucknow,2016-10-28,141.155,1
Lucknow,2016-10-29,189.774,1
Lucknow,2016-10-30,238.171,1
Lucknow,2016-10-31,431.691,1
Lucknow,2016-11-01,243.778,1
Lucknow,2016-11-02,153.126,1
Lucknow,2016-11-03,152.949,1
Lucknow,2016-11-04,139.461,1
Lucknow,2016-11-05,159.865,1
Lucknow,2016-11-06,411.234,1
Lucknow,2016-11-07,495.655,1
Lucknow,2016-11-08,499.056,1
Lucknow,2016-11-09,345.544,1
Lucknow,2016-11-10,290.262,1
Lucknow,2016-11-11,305.4,1
Lucknow,2016-11-12,214.406,1
Lucknow,2016-11-13,133.903,1
Lucknow,2016-11-14,116.665,1
Lucknow,2016-11-15,128.787,1
Lucknow,2016-11-16,149.734,1
Lucknow,2016-11-17,206.375,1
Lucknow,2016-11-18,251.32,1
Lucknow,2016-11-19,328.184,1
Lucknow,2016-11-20,314.457,1
Lucknow,2016-11-21,244.33,1
Lucknow,2016-11-22,179.821,1
Lucknow,2016-11-23,152.494,1
Lucknow,2016-11-24,193.955,1
Lucknow,2016-11-25,183.507,1
Lucknow,2016-11-26,188.378,1
Lucknow,2016-11-27,232.639,1
Lucknow,2016-11-28,181.247,1
Lucknow,2016-11-29,309.525,1
Lucknow,2016-11-30,221.572,1
Lucknow,2016-12-01,238.986,1
Lucknow,2016-12-02,213.295,1
Lucknow,2016-12-03,192.839,1
Lucknow,2016-12-04,171.01,1
Lucknow,2016-12-05,171.804,1
Lucknow,2016-12-06,231.07,1
Lucknow,2016-12-07,145.094,1
Lucknow,2016-12-08,147.565,1
Lucknow,2016-12-09,180.593,1
Lucknow,2016-12-10,345.979,1
Lucknow,2016-12-11,235.849,1
Lucknow,2016-12-12,236.241,1
Lucknow,2016-12-13,237.806,1
Lucknow,2016-12-14,271.834,1
Lucknow,2016-12-15,188.207,1
Lucknow,2016-12-16,256.696,1
Lucknow,2016-12-17,273.905,1
Lucknow,2016-12-18,274.783,1
Lucknow,2016-12-19,221.754,1
Lucknow,2016-12-20,212.408,1
Lucknow,2016-12-21,203.625,1
Lucknow,2016-12-22,373.479,1
Lucknow,2016-12-23,266.725,1
Lucknow,2016-12-24,276.903,1
Lucknow,2016-12-25,329.55,1
Lucknow,2016-12-26,294.089,1
Lucknow,2016-12-27,208.201,1
Lucknow,2016-12-28,292.526,1
Lucknow,2016-12-29,225.892,1
Lucknow,2016-12-30,184.145,1
Lucknow,2016-12-31,171.268,1
Lucknow,2017-01-01,158.839,1
Lucknow,2017-01-02,183.844,1
Lucknow,2017-01-03,159.286,1
Lucknow,2017-01-04,154.3,1
Lucknow,2017-01-05,197.954,1
Lucknow,2017-01-06,189.359,1
Lucknow,2017-01-07,181.88,1
Lucknow,2017-01-08,215.855,1
Lucknow,2017-01-09,171.946,1
Lucknow,2017-01-10,115.702,1
Lucknow,2017-01-11,109.718,1
Lucknow,2017-01-12,145.409,1
Lucknow,2017-01-13,222.279,1
Lucknow,2017-01-14,256.582,1
Lucknow,2017-01-15,272.006,1
Lucknow,2017-01-16,336.068,1
Lucknow,2017-01-17,240.421,1
Lucknow,2017-01-18,222.17,1
Lucknow,2017-01-19,245.588,1
Lucknow,2017-01-20,132.55,1
Lucknow,2017-01-21,143.196,1
Lucknow,2017-01-22,211.77,1
Lucknow,2017-01-23,153.325,1
Lucknow,2017-01-24,158.457,1
Lucknow,2017-01-25,222.641,1
Lucknow,2017-01-26,198.865,1
Lucknow,2017-01-27,70.655,1
Lucknow,2017-01-28,61.961,1
Lucknow,2017-01-29,81.644,1
Lucknow,2017-01-30,116.037,1
Lucknow,2017-01-31,179.596,1
Lucknow,2017-02-01,175.527,1
Lucknow,2017-02-02,207.972,1
Lucknow,2017-02-03,172.731,1
Lucknow,2017-02-04,161.516,1
Lucknow,2017-02-05,89.367,1
Lucknow,2017-02-06,108.073,1
Lucknow,2017-02-07,88.794,1
Lucknow,2017-02-08,95.975,1
Lucknow,2017-02-09,118.395,1
Lucknow,2017-02-10,112.25,1
Lucknow,2017-02-11,153.45,1
Lucknow,2017-02-12,202.859,1
Lucknow,2017-02-13,175.305,1
Lucknow,2017-02-14,145.023,1
Lucknow,2017-02-15,154.222,1
Lucknow,2017-02-16,197.388,1
Lucknow,2017-02-17,237.51,1
Lucknow,2017-02-18,226.671,1
Lucknow,2017-02-19,184.288,1
Lucknow,2017-02-20,115.031,1
Lucknow,2017-02-21,143.067,1
Lucknow,2017-02-22,102.517,1
Lucknow,2017-02-23,93.393,1
Lucknow,2017-02-24,81.247,1
Lucknow,2017-02-25,88.873,1
Lucknow,2017-02-26,94.809,1
Lucknow,2017-02-27,96.219,1
Lucknow,2017-02-28,116.956,1
Lucknow,2017-03-01,148.255,1
Lucknow,2017-03-02,147.228,1
Lucknow,2017-03-03,96.805,1
Lucknow,2017-03-04,89.155,1
Lucknow,2017-03-05,89.036,1
Lucknow,2017-03-06,84.152,1
Lucknow,2017-03-07,108.316,1
Lucknow,2017-03-08,163.189,1
Lucknow,2017-03-09,140.387,1
Lucknow,2017-03-10,51.282,0
Lucknow,2017-03-11,58.331,0
Lucknow,2017-03-12,48.322,0
Lucknow,2017-03-13,79.115,1
Lucknow,2017-03-14,75.427,1
Lucknow,2017-03-15,75.274,1
Lucknow,2017-03-16,92.961,1
Lucknow,2017-03-17,105.21,1
Lucknow,2017-03-18,79.463,1
Lucknow,2017-03-19,113.285,1
Lucknow,2017-03-20,106.882,1
Lucknow,2017-03-21,110.312,1
Lucknow,2017-03-22,142.68,1
Lucknow,2017-03-23,172.133,1
Lucknow,2017-03-24,187.455,1
Lucknow,2017-03-25,117.795,1
Lucknow,2017-03-26,97.761,1
Lucknow,2017-03-27,122.296,1
Lucknow,2017-03-28,168.845,1
Lucknow,2017-03-29,160.95,1
Lucknow,2017-03-30,120.823,1
Lucknow,2017-03-31,133.843,1
Lucknow,2017-04-01,128.318,1
Lucknow,2017-04-02,92.478,1
Lucknow,2017-04-03,88.723,1
Lucknow,2017-04-04,103.434,1
Lucknow,2017-04-05,81.511,1
Lucknow,2017-04-06,82.941,1
Lucknow,2017-04-07,107.185,1
Lucknow,2017-04-08,119.461,1
Lucknow,2017-04-09,102.599,1
Lucknow,2017-04-10,77.597,1
Lucknow,2017-04-11,70.963,1
Lucknow,2017-04-12,93.576,1
Lucknow,2017-04-13,123.914,1
Lucknow,2017-04-14,80.272,1
Lucknow,2017-04-15,72.424,1
Lucknow,2017-04-16,72.638,1
Lucknow,2017-04-17,87.253,1
Lucknow,2017-04-18,122.86,1
Lucknow,2017-04-19,151.825,1
Lucknow,2017-04-20,130.524,1
Lucknow,2017-04-21,79.886,1
Lucknow,2017-04-22,112.191,1
Lucknow,2017-04-23,122.7,1
Lucknow,2017-04-24,122.532,1
Lucknow,2017-04-25,143.971,1
Lucknow,2017-04-26,130.818,1
Lucknow,2017-04-27,119.931,1
Lucknow,2017-04-28,100.241,1
Lucknow,2017-04-29,124.067,1
Lucknow,2017-05-01,95.307,1
Lucknow,2017-05-02,113.809,1
Lucknow,2017-05-03,138.462,1
Lucknow,2017-05-05,140.855,1
Lucknow,2017-05-06,208.554,1
Lucknow,2017-05-07,292.559,1
Lucknow,2017-05-08,140.008,1
Lucknow,2017-05-10,56.409,0
Lucknow,2017-05-11,71.618,1
Lucknow,2017-05-12,98.627,1
Lucknow,2017-05-13,99.408,1
Lucknow,2017-05-14,117.212,1
Lucknow,2017-05-15,137.792,1
Lucknow,2017-05-16,157.172,1
Lucknow,2017-05-17,79.805,1
Lucknow,2017-05-18,102.131,1
Lucknow,2017-05-19,144.607,1
Lucknow,2017-05-20,122.475,1
Lucknow,2017-05-21,139.192,1
Lucknow,2017-05-22,163.593,1
Lucknow,2017-05-23,125.662,1
Lucknow,2017-05-24,152.462,1
Lucknow,2017-05-25,151.47,1
Lucknow,2017-05-26,131.7,1
Lucknow,2017-05-27,65.395,1
Lucknow,2017-05-28,57.72,0
Lucknow,2017-05-29,60.925,1
Lucknow,2017-05-30,39.997,0
Lucknow,2017-05-31,39.739,0
Lucknow,2017-06-01,85.847,1
Lucknow,2017-06-02,76.114,1
Lucknow,2017-06-03,115.523,1
Lucknow,2017-06-04,150.568,1
Lucknow,2017-06-05,147.382,1
Lucknow,2017-06-06,54.144,0
Lucknow,2017-06-07,45.044,0
Lucknow,2017-06-08,74.543,1
Lucknow,2017-06-09,70.03,1
Lucknow,2017-06-10,99.833,1
Lucknow,2017-06-11,95.044,1
Lucknow,2017-06-12,111.817,1
Lucknow,2017-06-17,402.474,1
Lucknow,2017-06-18,53.997,0
Lucknow,2017-06-19,71.668,1
Lucknow,2017-06-20,55.415,0
Lucknow,2017-06-21,67.89,1
Lucknow,2017-06-22,51.282,0
Lucknow,2017-06-23,66.93,1
Lucknow,2017-06-24,72.075,1
Lucknow,2017-06-25,54.582,0
Lucknow,2017-06-26,39.017,0
Lucknow,2017-06-27,38.852,0
Lucknow,2017-06-28,44.499,0
Lucknow,2017-06-29,47.069,0
Lucknow,2017-06-30,39.206,0
Lucknow,2017-07-01,38.156,0
Lucknow,2017-07-02,34.75,0
Lucknow,2017-07-03,28.981,0
Lucknow,2017-07-04,28.198,0
Lucknow,2017-07-05,30.738,0
Lucknow,2017-07-06,24.478,0
Lucknow,2017-07-07,29.461,0
Lucknow,2017-07-08,25.21,0
Lucknow,2017-07-09,18.399,0
Lucknow,2017-07-10,30.197,0
Lucknow,2017-07-11,16.021,0
Lucknow,2017-07-12,21.532,0
Lucknow,2017-07-13,28.372,0
Lucknow,2017-07-14,55.441,0
Lucknow,2017-07-15,57.066,0
Lucknow,2017-07-16,47.238,0
Lucknow,2017-07-17,40.785,0
Lucknow,2017-07-18,46.124,0
Lucknow,2017-07-19,41.46,0
Lucknow,2017-07-20,41.475,0
Lucknow,2017-07-21,56.667,0
Lucknow,2017-07-22,47.168,0
Lucknow,2017-07-23,47.464,0
Lucknow,2017-07-24,45.111,0
Lucknow,2017-07-25,37.135,0
Lucknow,2017-07-26,46.495,0
Lucknow,2017-07-27,47.358,0
Lucknow,2017-07-28,49.582,0
Lucknow,2017-07-29,38.489,0
Lucknow,2017-07-30,40.433,0
Lucknow,2017-07-31,28.379,0
Lucknow,2017-08-01,32.385,0
Lucknow,2017-08-02,37.848,0
Lucknow,2017-08-03,42.883,0
Lucknow,2017-08-04,57.186,0
Lucknow,2017-08-05,66.277,1
Lucknow,2017-08-06,35.619,0
Lucknow,2017-08-07,46.267,0
Lucknow,2017-08-08,26.245,0
Lucknow,2017-08-09,42.178,0
Lucknow,2017-08-10,88.736,1
Lucknow,2017-08-11,39.711,0
Lucknow,2017-08-12,38.974,0
Lucknow,2017-08-13,46.391,0
Lucknow,2017-08-14,119.078,1
Lucknow,2017-08-15,50.788,0
Lucknow,2017-08-16,67.231,1
Lucknow,2017-08-17,76.761,1
Lucknow,2017-08-18,39.008,0
Lucknow,2017-08-19,44.231,0
Lucknow,2017-08-20,43.27,0
Lucknow,2017-08-22,43.985,0
Lucknow,2017-08-23,43.331,0
Lucknow,2017-08-24,49.505,0
Lucknow,2017-08-25,34.815,0
Lucknow,2017-08-26,36.602,0
Lucknow,2017-08-27,21.592,0
Lucknow,2017-08-28,10.458,0
Lucknow,2017-08-29,22.215,0
Lucknow,2017-08-30,33.11,0
Lucknow,2017-08-31,31.442,0
Lucknow,2017-09-01,20.759,0
Lucknow,2017-09-02,21.692,0
Lucknow,2017-09-03,25.723,0
Lucknow,2017-09-04,32.273,0
Lucknow,2017-09-05,41.308,0
Lucknow,2017-09-06,47.984,0
Lucknow,2017-09-07,48.661,0
Lucknow,2017-09-08,57.458,0
Lucknow,2017-09-09,59.674,0
Lucknow,2017-09-10,72.599,1
Lucknow,2017-09-11,86.004,1
Lucknow,2017-09-12,74.712,1
Lucknow,2017-09-13,81.768,1
Lucknow,2017-09-14,76.575,1
Lucknow,2017-09-15,53.514,0
Lucknow,2017-09-16,43.464,0
Lucknow,2017-09-17,44.812,0
Lucknow,2017-09-18,40.76,0
Lucknow,2017-09-19,22.149,0
Lucknow,2017-09-20,41.19,0
Lucknow,2017-09-21,21.082,0
Lucknow,2017-09-22,23.004,0
Lucknow,2017-09-23,30.868,0
Lucknow,2017-09-24,40.251,0
Lucknow,2017-09-25,33.765,0
Lucknow,2017-09-26,68.454,1
Lucknow,2017-09-27,80.188,1
Lucknow,2017-09-28,75.01,1
Lucknow,2017-09-29,65.983,1
Lucknow,2017-09-30,77.334,1
Lucknow,2017-10-01,61.555,1
Lucknow,2017-10-02,68.78,1
Lucknow,2017-10-03,58.803,0
Lucknow,2017-10-04,42.048,0
Lucknow,2017-10-05,59.018,0
Lucknow,2017-10-06,60.542,1
Lucknow,2017-10-07,83.043,1
Lucknow,2017-10-08,82.358,1
Lucknow,2017-10-09,81.077,1
Lucknow,2017-10-10,100.699,1
Lucknow,2017-10-11,73.41,1
Lucknow,2017-10-12,95.022,1
Lucknow,2017-10-13,140.407,1
Lucknow,2017-10-14,138.314,1
Lucknow,2017-10-15,128.705,1
Lucknow,2017-10-16,169.376,1
Lucknow,2017-10-17,176.384,1
Lucknow,2017-10-18,194.31,1
Lucknow,2017-10-19,173.496,1
Lucknow,2017-10-20,172.871,1
Lucknow,2017-10-21,130.418,1
Lucknow,2017-10-22,229.033,1
Lucknow,2017-10-23,196.909,1
Lucknow,2017-10-24,199.312,1
Lucknow,2017-10-25,209.089,1
Lucknow,2017-10-26,204.123,1
Lucknow,2017-10-27,161.979,1
Lucknow,2017-10-28,171.39,1
Lucknow,2017-10-29,184.465,1
Lucknow,2017-10-30,155.103,1
Lucknow,2017-10-31,136.841,1
Lucknow,2017-11-01,151.156,1
Lucknow,2017-11-02,172.335,1
Lucknow,2017-11-03,195.753,1
Lucknow,2017-11-04,198.64,1
Lucknow,2017-11-05,195.988,1
Lucknow,2017-11-06,200.804,1
Lucknow,2017-11-07,230.942,1
Lucknow,2017-11-08,334.905,1
Lucknow,2017-11-09,387.84,1
Lucknow,2017-11-10,378.394,1
Lucknow,2017-11-11,258.154,1
Lucknow,2017-11-12,239.633,1
Lucknow,2017-11-13,446.679,1
Lucknow,2017-11-14,425.313,1
Lucknow,2017-11-15,237.114,1
Lucknow,2017-11-16,191.155,1
Lucknow,2017-11-17,181.715,1
Lucknow,2017-11-18,190.16,1
Lucknow,2017-11-19,192.634,1
Lucknow,2017-11-20,139.286,1
Lucknow,2017-11-21,171.742,1
Lucknow,2017-11-22,187.089,1
Lucknow,2017-11-23,167.769,1
Lucknow,2017-11-24,171.751,1
Lucknow,2017-11-25,194.667,1
Lucknow,2017-11-26,181.655,1
Lucknow,2017-11-27,230.282,1
Lucknow,2017-11-28,178.032,1
Lucknow,2017-11-29,236.788,1
Lucknow,2017-11-30,274.253,1
Lucknow,2017-12-01,286.146,1
Lucknow,2017-12-02,220.648,1
Lucknow,2017-12-03,226.912,1
Lucknow,2017-12-04,210.109,1
Lucknow,2017-12-05,194.41,1
Lucknow,2017-12-06,237.165,1
Lucknow,2017-12-07,119.24,1
Lucknow,2017-12-08,119.572,1
Lucknow,2017-12-09,178.065,1
Lucknow,2017-12-10,235.17,1
Lucknow,2017-12-11,164.747,1
Lucknow,2017-12-12,193.96,1
Lucknow,2017-12-13,173.023,1
Lucknow,2017-12-14,169.942,1
Lucknow,2017-12-15,155.692,1
Lucknow,2017-12-16,130.225,1
Lucknow,2017-12-17,150.307,1
Lucknow,2017-12-18,206.446,1
Lucknow,2017-12-19,347.728,1
Lucknow,2017-12-20,432.997,1
Lucknow,2017-12-21,288.475,1
Lucknow,2017-12-22,207.158,1
Lucknow,2017-12-23,158.886,1
Lucknow,2017-12-24,218.33,1
Lucknow,2017-12-25,233.41,1
Lucknow,2017-12-26,227.176,1
Lucknow,2017-12-27,290.795,1
Lucknow,2017-12-28,369.353,1
Lucknow,2017-12-29,243.938,1
Lucknow,2017-12-30,196.62,1
Lucknow,2017-12-31,235.153,1
Lucknow,2018-01-01,170.51,1
Lucknow,2018-01-02,199.888,1
Lucknow,2018-01-03,239.009,1
Lucknow,2018-01-04,250.356,1
Lucknow,2018-01-05,241.25,1
Lucknow,2018-01-06,192.991,1
Lucknow,2018-01-07,252.978,1
Lucknow,2018-01-08,300.456,1
Lucknow,2018-01-09,245.757,1
Lucknow,2018-01-10,235.735,1
Lucknow,2018-01-11,260.929,1
Lucknow,2018-01-12,301.744,1
Lucknow,2018-01-13,284.768,1
Lucknow,2018-01-14,231.894,1
Lucknow,2018-01-15,238.684,1
Lucknow,2018-01-16,198.897,1
Lucknow,2018-01-17,211.585,1
Lucknow,2018-01-18,210.072,1
Lucknow,2018-01-19,290.407,1
Lucknow,2018-01-20,183.727,1
Lucknow,2018-01-21,197.861,1
Lucknow,2018-01-22,242.988,1
Lucknow,2018-01-23,275.527,1
Lucknow,2018-01-24,162.78,1
Lucknow,2018-01-25,157.0,1
Lucknow,2018-01-26,178.631,1
Lucknow,2018-01-27,179.671,1
Lucknow,2018-01-28,202.519,1
Lucknow,2018-01-29,201.041,1
Lucknow,2018-01-30,155.056,1
Lucknow,2018-01-31,151.746,1
Lucknow,2018-02-01,162.833,1
Lucknow,2018-02-02,164.955,1
Lucknow,2018-02-03,235.215,1
Lucknow,2018-02-04,163.842,1
Lucknow,2018-02-05,158.45,1
Lucknow,2018-02-06,161.373,1
Lucknow,2018-02-07,125.72,1
Lucknow,2018-02-08,169.058,1
Lucknow,2018-02-09,137.157,1
Lucknow,2018-02-10,123.174,1
Lucknow,2018-02-11,125.923,1
Lucknow,2018-02-12,124.694,1
Lucknow,2018-02-13,115.874,1
Lucknow,2018-02-14,120.756,1
Lucknow,2018-02-15,148.438,1
Lucknow,2018-02-16,225.934,1
Lucknow,2018-02-17,226.874,1
Lucknow,2018-02-18,194.03,1
Lucknow,2018-02-19,199.582,1
Lucknow,2018-02-20,143.777,1
Lucknow,2018-02-21,228.657,1
Lucknow,2018-02-22,233.242,1
Lucknow,2018-02-23,228.205,1
Lucknow,2018-02-24,198.746,1
Lucknow,2018-02-25,183.901,1
Lucknow,2018-02-26,101.967,1
Lucknow,2018-02-27,76.708,1
Lucknow,2018-02-28,107.985,1
Lucknow,2018-03-01,114.944,1
